time_step,hour,intersection_id,direction,weather,rain_level,weather_demand_multiplier,weather_capacity_multiplier,accident_multiplier,event_multiplier,peak_multiplier,intersection_multiplier,direction_multiplier,vehicle_demand,pedestrian_demand,accident_active
12,7,5,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1713064456041593,0.9,20,5,0
12,7,6,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1437625765832604,1.25,28,6,0
12,7,6,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1437625765832604,0.9,13,4,0
12,7,7,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.075973363120051,1.25,14,11,0
12,7,7,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.075973363120051,0.9,14,2,0
12,7,8,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0609108070560291,1.25,17,6,0
12,7,8,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0609108070560291,0.9,13,5,0
12,7,9,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.050433417797742,1.25,20,4,0
12,7,9,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.050433417797742,0.9,13,4,0
13,7,0,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9099760654132909,1.25,8,1,0
13,7,0,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9099760654132909,0.9,9,8,0
13,7,1,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0862775617001794,1.25,17,3,0
13,7,1,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0862775617001794,0.9,14,8,0
13,7,2,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1828614200105578,1.25,16,6,0
13,7,2,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1828614200105578,0.9,14,6,0
13,7,3,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2150666068943599,1.25,24,14,0
13,7,3,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2150666068943599,0.9,9,7,0
13,7,4,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1556783595915479,1.25,19,8,0
13,7,4,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1556783595915479,0.9,9,7,0
13,7,5,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2224883652448073,1.25,15,5,0
13,7,5,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2224883652448073,0.9,18,7,0
13,7,6,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1747923706503491,1.25,25,4,0
13,7,6,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1747923706503491,0.9,18,5,0
13,7,7,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.097542286464525,1.25,19,6,0
13,7,7,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.097542286464525,0.9,17,6,0
13,7,8,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1198976686878308,1.25,21,9,0
13,7,8,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1198976686878308,0.9,11,8,0
13,7,9,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9962615539217636,1.25,15,3,0
13,7,9,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9962615539217636,0.9,7,8,0
14,7,0,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9415194998760587,1.25,16,7,0
14,7,0,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9415194998760587,0.9,8,3,0
14,7,1,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0930438332384618,1.25,7,7,0
14,7,1,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0930438332384618,0.9,16,8,0
14,7,2,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.102922905905001,1.25,15,4,0
14,7,2,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.102922905905001,0.9,10,4,0
14,7,3,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1378317422202917,1.25,23,9,0
14,7,3,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1378317422202917,0.9,12,5,0
14,7,4,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2361388692007476,1.25,17,4,0
14,7,4,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2361388692007476,0.9,10,4,0
14,7,5,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2560211650125686,1.25,14,7,0
14,7,5,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2560211650125686,0.9,16,7,0
14,7,6,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.203257336382711,1.25,21,5,0
14,7,6,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.203257336382711,0.9,19,3,0
14,7,7,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0941308598307826,1.25,20,8,0
14,7,7,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0941308598307826,0.9,7,2,0
14,7,8,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0286958658548846,1.25,12,7,0
14,7,8,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0286958658548846,0.9,18,2,0
14,7,9,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9668413124681617,1.25,28,6,0
14,7,9,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9668413124681617,0.9,11,9,0
15,7,0,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0972298896130115,1.25,19,3,0
15,7,0,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0972298896130115,0.9,14,8,0
15,7,1,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1083748348570996,1.25,19,5,0
15,7,1,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1083748348570996,0.9,16,8,0
15,7,2,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.094705152551114,1.25,21,6,0
15,7,2,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.094705152551114,0.9,16,5,0
15,7,3,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.218069344936626,1.25,22,10,0
15,7,3,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.218069344936626,0.9,16,5,0
15,7,4,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2914082402818723,1.25,20,7,0
15,7,4,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2914082402818723,0.9,22,5,0
15,7,5,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2011645730893645,1.25,23,9,0
15,7,5,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2011645730893645,0.9,8,8,0
15,7,6,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1845231004802328,1.25,17,7,0
15,7,6,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1845231004802328,0.9,10,5,0
15,7,7,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0885523432491404,1.25,27,4,0
15,7,7,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0885523432491404,0.9,17,5,0
15,7,8,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0985078584644423,1.25,20,3,0
15,7,8,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0985078584644423,0.9,14,3,0
15,7,9,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9738793784284488,1.25,23,7,0
15,7,9,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9738793784284488,0.9,13,2,0
16,7,0,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0022329140481734,1.25,24,3,0
16,7,0,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0022329140481734,0.9,7,3,0
16,7,1,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0722330061373657,1.25,16,8,0
16,7,1,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0722330061373657,0.9,7,7,0
16,7,2,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.123870778698912,1.25,16,8,0
16,7,2,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.123870778698912,0.9,13,3,0
16,7,3,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.194000018297491,1.25,17,7,0
16,7,3,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.194000018297491,0.9,15,3,0
16,7,4,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1866195139130742,1.25,20,3,0
16,7,4,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1866195139130742,0.9,12,10,0
16,7,5,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2069121182736449,1.25,17,3,0
16,7,5,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2069121182736449,0.9,10,6,0
16,7,6,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2783713207065532,1.25,25,4,0
16,7,6,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2783713207065532,0.9,6,2,0
16,7,7,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.154599170469359,1.25,28,4,0
16,7,7,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.154599170469359,0.9,7,4,0
16,7,8,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.099172989553644,1.25,17,4,0
16,7,8,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.099172989553644,0.9,10,7,0
16,7,9,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.8625282306980722,1.25,14,5,0
16,7,9,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.8625282306980722,0.9,10,8,0
17,7,0,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9796933177264507,1.25,19,3,0
17,7,0,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9796933177264507,0.9,16,2,0
17,7,1,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0830682427072404,1.25,15,8,0
17,7,1,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0830682427072404,0.9,19,5,0
17,7,2,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1403734876790539,1.25,19,4,0
17,7,2,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1403734876790539,0.9,6,6,0
17,7,3,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1550483046978282,1.25,18,8,0
17,7,3,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1550483046978282,0.9,7,2,0
17,7,4,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1092615283433418,1.25,15,5,0
17,7,4,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1092615283433418,0.9,11,2,0
17,7,5,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1918098248622664,1.25,28,4,0
17,7,5,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1918098248622664,0.9,12,8,0
17,7,6,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.121472702187623,1.25,18,12,0
17,7,6,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.121472702187623,0.9,14,9,0
17,7,7,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1115108125885518,1.25,20,12,0
17,7,7,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1115108125885518,0.9,14,6,0
17,7,8,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0391095620388868,1.25,22,1,0
17,7,8,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0391095620388868,0.9,12,7,0
17,7,9,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.005091030655165,1.25,13,8,0
17,7,9,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.005091030655165,0.9,10,12,0
18,7,0,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0132764324558237,1.25,20,7,0
18,7,0,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0132764324558237,0.9,11,9,0
18,7,1,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0242743502354859,1.25,16,4,0
18,7,1,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0242743502354859,0.9,8,7,0
18,7,2,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.176461088781312,1.25,14,10,0
18,7,2,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.176461088781312,0.9,15,6,0
18,7,3,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1871542276478313,1.25,24,4,0
18,7,3,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1871542276478313,0.9,19,4,0
18,7,4,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2403853761845989,1.25,19,5,0
18,7,4,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2403853761845989,0.9,14,5,0
18,7,5,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1822393511073401,1.25,17,3,0
18,7,5,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1822393511073401,0.9,13,5,0
18,7,6,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2069716775066737,1.25,21,4,0
18,7,6,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.2069716775066737,0.9,20,4,0
18,7,7,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1275248092151626,1.25,18,17,0
18,7,7,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1275248092151626,0.9,20,8,0
18,7,8,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0867201088681542,1.25,23,5,0
18,7,8,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0867201088681542,0.9,7,7,0
18,7,9,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9033705489529695,1.25,13,4,0
18,7,9,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,0.9033705489529695,0.9,12,10,0
19,7,0,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0641396428051357,1.25,25,7,0
19,7,0,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0641396428051357,0.9,13,4,0
19,7,1,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.016466044068889,1.25,14,2,0
19,7,1,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.016466044068889,0.9,15,3,0
19,7,2,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1252155056528552,1.25,18,7,0
19,7,2,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1252155056528552,0.9,11,9,0
19,7,3,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1350758822125278,1.25,16,9,0
19,7,3,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1350758822125278,0.9,11,6,0
19,7,4,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1550272766376557,1.25,17,6,0
19,7,4,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1550272766376557,0.9,8,2,0
19,7,5,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.3112835686013007,1.25,25,6,0
19,7,5,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.3112835686013007,0.9,17,6,0
19,7,6,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1800436809729944,1.25,24,11,0
19,7,6,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.1800436809729944,0.9,12,7,0
19,7,7,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.182666069390576,1.25,20,5,0
19,7,7,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.182666069390576,0.9,14,4,0
19,7,8,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0851108812770833,1.25,13,5,0
19,7,8,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0851108812770833,0.9,20,5,0
19,7,9,NS,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0281428960091195,1.25,11,4,0
19,7,9,EW,light_rain,1,1.1,0.9,1.3,1.0,2.0,1.0281428960091195,0.9,11,4,0
20,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.061789144649707,1.25,10,5,0
20,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.061789144649707,0.9,13,7,0
20,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9794398440251526,1.25,18,6,0
20,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9794398440251526,0.9,13,5,0
20,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0560300196323982,1.25,20,4,0
20,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0560300196323982,0.9,12,10,0
20,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1765532655022246,1.25,19,7,0
20,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1765532655022246,0.9,13,12,0
20,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1700013978068007,1.25,16,6,0
20,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1700013978068007,0.9,18,2,0
20,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2043457167944955,1.25,24,8,0
20,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2043457167944955,0.9,9,5,0
20,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1803327294935104,1.25,24,7,0
20,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1803327294935104,0.9,16,12,0
20,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.049895940608998,1.25,14,8,0
20,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.049895940608998,0.9,14,5,0
20,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1000262283817819,1.25,17,7,0
20,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1000262283817819,0.9,8,6,0
20,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.989020300537062,1.25,17,12,0
20,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.989020300537062,0.9,16,4,0
21,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9407517395857893,1.25,18,5,0
21,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9407517395857893,0.9,7,5,0
21,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.015124032061928,1.25,17,4,0
21,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.015124032061928,0.9,10,5,0
21,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.128599701996864,1.25,25,9,0
21,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.128599701996864,0.9,12,3,0
21,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1324045263077156,1.25,16,2,0
21,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1324045263077156,0.9,21,12,0
21,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2390534075535895,1.25,29,2,0
21,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2390534075535895,0.9,18,6,0
21,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2510366818081329,1.25,15,10,0
21,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2510366818081329,0.9,11,7,0
21,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.235658283154386,1.25,32,6,0
21,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.235658283154386,0.9,17,6,0
21,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1725773576768819,1.25,13,3,0
21,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1725773576768819,0.9,10,8,0
21,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0421700142031818,1.25,17,8,0
21,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0421700142031818,0.9,9,4,0
21,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.019729971068527,1.25,22,4,0
21,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.019729971068527,0.9,13,7,0
22,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9779072108853565,1.25,16,6,0
22,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9779072108853565,0.9,11,6,0
22,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9366528574180155,1.25,12,3,0
22,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9366528574180155,0.9,13,5,0
22,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1169345318636823,1.25,17,8,0
22,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1169345318636823,0.9,13,6,0
22,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1386503050251784,1.25,24,3,0
22,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1386503050251784,0.9,20,5,0
22,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1924036388403834,1.25,30,5,0
22,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1924036388403834,0.9,16,6,0
22,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2032005841731217,1.25,23,5,0
22,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2032005841731217,0.9,21,3,0
22,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1642424716431339,1.25,20,6,0
22,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1642424716431339,0.9,10,4,0
22,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.126681578483645,1.25,24,8,0
22,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.126681578483645,0.9,9,3,0
22,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0344098427644304,1.25,17,5,0
22,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0344098427644304,0.9,11,5,0
22,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9866102713162409,1.25,23,5,0
22,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9866102713162409,0.9,18,5,0
23,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9660825060579428,1.25,20,11,0
23,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.9660825060579428,0.9,12,9,0
23,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0954027400569664,1.25,18,5,0
23,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0954027400569664,0.9,15,7,0
23,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1042170016639994,1.25,17,4,0
23,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1042170016639994,0.9,17,2,0
23,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1849835151133699,1.25,18,5,0
23,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1849835151133699,0.9,10,5,0
23,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2453415051647383,1.25,28,4,0
23,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2453415051647383,0.9,14,2,0
23,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2543298698371854,1.25,21,9,0
23,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2543298698371854,0.9,17,6,0
23,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2439614906555991,1.25,22,7,0
23,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2439614906555991,0.9,18,5,0
23,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0541018747536772,1.25,24,9,0
23,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0541018747536772,0.9,9,4,0
23,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0206429207124126,1.25,18,5,0
23,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0206429207124126,0.9,20,8,0
23,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0085012157127284,1.25,21,4,0
23,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0085012157127284,0.9,13,3,0
24,7,0,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0283485329791862,1.25,27,7,0
24,7,0,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0283485329791862,0.9,12,6,0
24,7,1,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0201076045032635,1.25,18,7,0
24,7,1,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0201076045032635,0.9,11,8,0
24,7,2,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1386975245633002,1.25,23,5,0
24,7,2,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1386975245633002,0.9,10,6,0
24,7,3,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1503354999882767,1.25,16,4,0
24,7,3,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1503354999882767,0.9,24,3,0
24,7,4,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2183035708159342,1.25,19,4,0
24,7,4,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.2183035708159342,0.9,18,7,0
24,7,5,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.3650958759954577,1.25,19,8,0
24,7,5,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.3650958759954577,0.9,15,8,0
24,7,6,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1823249470332842,1.25,23,3,0
24,7,6,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1823249470332842,0.9,15,9,0
24,7,7,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1103944108855157,1.25,20,7,0
24,7,7,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.1103944108855157,0.9,16,5,0
24,7,8,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0219397622395348,1.25,23,8,0
24,7,8,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,1.0219397622395348,0.9,18,5,0
24,7,9,NS,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.943042196223286,1.25,15,6,0
24,7,9,EW,heavy_rain,2,1.25,0.75,2.0,1.0,2.0,0.943042196223286,0.9,12,6,0
